"","Bitcoin","Dash","Ethereum","Litecoin","Monero","NEM","Ripple","Siacon","Stellar","Verge"
"2017-03-01",7.10865322134903,3.75044480977209,2.85359250639287,1.33500106673234,2.51203531717625,-4.84724174718782,-5.21987594024147,-7.94057982711224,-6.36310810674064,-10.5966347330961
"2017-03-02",7.13170650404008,3.74809131374578,2.94601668130806,1.36609165380237,2.57337529777561,-4.73096019204639,-5.11749693588035,-7.83157427727708,-6.32721704280485,-11.2505612005027
"2017-03-03",7.15069361442451,3.85820019873064,2.96836107675786,1.36609165380237,2.63260800593535,-4.7231657442258,-5.06103425168011,-7.86747556878363,-6.3407383755664,-10.5574140199428
"2017-03-04",7.13501036633606,3.76999850539873,2.92423627184892,1.35583515363518,2.61520365073586,-4.64943560228611,-5.06736438834235,-7.92110772369942,-6.34642667304304,-11.2505612005027
"2017-03-05",7.14450188775416,3.74502346473198,2.96010509591084,1.3609765531356,2.71997877196748,-4.47959536308003,-5.09472367447854,-7.96043863576185,-6.35502025213894,-10.5966347330961
"2017-03-06",7.14899804682752,3.83945231259331,2.97603964020825,1.36609165380237,2.73501664933202,-4.52608177966913,-5.10654065098333,-7.88061636234469,-6.2786134283981,-10.5966347330961
"2017-03-07",7.1095035754419,3.82166056534775,2.93863268151342,1.34025042261848,2.6049094421827,-4.512591004695,-5.03073596580326,-7.96907178290655,-6.20912316819162,-10.6374567276163
"2017-03-08",7.0475172213573,3.74549605453283,2.81241021642645,1.3297240096315,2.52332575969195,-4.67623663442195,-5.03456944439189,-8.02861317659757,-6.3007107974756,-11.2505612005027
"2017-03-09",7.08043887279767,3.93300141181334,2.87638551592142,1.34547236659964,2.56725439113675,-4.70587489010972,-5.03626084173523,-8.02861317659757,-6.32553965912947,-10.6374567276163
"2017-03-10",7.0181510962045,3.92038792175977,2.96165829322024,1.32175583998232,2.58097411853423,-4.69498549031046,-5.07886060309182,-8.06293791913864,-6.35790126824867,-11.1074603568621
"2017-03-11",7.06972956018595,4.28950007699614,3.06665661189069,1.33500106673234,2.68716699018579,-4.62170615462819,-5.07709566079653,-8.01037558904779,-6.32665760223081,-10.6374567276163
"2017-03-12",7.10773664600293,4.34484384354617,3.15444396470881,1.34547236659964,2.82078347108945,-4.61582676617662,-5.07437413506326,-7.9101487099097,-6.29419257776503,-10.4143131763021
"2017-03-13",7.11632920692016,4.31227454648342,3.35305700633422,1.42791603581071,2.89756802476676,-4.5177089102181,-5.05380378949763,-7.81409568000312,-6.23226303366091,-10.6374567276163
"2017-03-14",7.12286665859908,4.48006037494525,3.35515344316075,1.40118297361364,2.87694873756402,-4.45554401203228,-5.05443045409593,-7.80424338356011,-6.25647230252089,-10.5966347330961
"2017-03-15",7.13058678161422,4.55482381155135,3.55706087949309,1.42551507427317,2.94338579318178,-4.48854337405637,-5.06498588884634,-7.84170094609501,-6.23838862708759,-10.4833060477891
"2017-03-16",7.07986655447207,4.49769632768286,3.83622129201186,1.44456326924387,3.11262602502549,-4.50063000671417,-5.05239522834449,-7.75172534927667,-6.22972173623224,-10.5196736919599
"2017-03-17",7.0032745278391,4.59653299259243,3.84652402319545,1.40118297361364,3.10682632105958,-4.44067321410669,-5.09684699091532,-7.854505218341,-6.2363425905682,-10.724468104606
"2017-03-18",6.88122648163587,4.6935472966055,3.53105536892037,1.3787660946991,2.99922616280825,-4.42643839804469,-5.00415632799855,-7.88858453199386,-6.27808052137777,-10.5966347330961
"2017-03-19",6.94383645355308,4.68425859230705,3.80086795606198,1.37624402526639,3.14802408389625,-4.10597189846308,-4.97449624748038,-7.81657399601759,-6.25751559943347,-10.7709881202409
"2017-03-20",6.96056592161438,4.60567006102974,3.77022899981026,1.39376637595859,3.11395965491864,-4.24553961422373,-4.96542295127471,-7.79448720861475,-6.21711122864031,-10.7709881202409
"2017-03-21",7.02156599095276,4.55786891287008,3.76468241752944,1.38879124131848,3.05823747890539,-4.14774533894922,-4.97493036947548,-7.48045630646622,-6.12522453728751,-11.3306039081763
"2017-03-22",6.95572605992976,4.62015731579634,3.74573226570672,1.37118072330984,3.0643250650196,-4.11585424570998,-4.91974395390819,-7.45075980111236,-6.22314442944448,-10.3815233534791
"2017-03-23",6.94561930301802,4.6193689053879,3.77689033143665,1.38128181929635,3.08282698040492,-4.19837263264615,-4.5486008345002,-7.49654244421784,-6.09638071705754,-10.3815233534791
"2017-03-24",6.84323809095035,4.57749061688135,3.97236523443431,1.40609698841607,3.04927304048202,-4.27651413056689,-4.55466720381498,-7.60692053186765,-6.16201564830302,-10.8710715787978
"2017-03-25",6.88015795179003,4.54679927266176,3.93671561801852,1.4036429994545,3.00270788729042,-4.36536619378077,-4.6977241675987,-7.61095279539558,-6.20663992877301,-10.4482147279778
"2017-03-26",6.87391924240167,4.5393508449508,3.92236929748229,1.40118297361364,2.97603964020825,-4.30306759087508,-4.65173782180443,-7.40205160079692,-6.20564835705072,-10.4482147279778
"2017-03-27",6.95250873516931,4.45038597218722,3.90540112911926,1.40609698841607,2.97858611471902,-4.31758811853664,-4.64630472934665,-7.52951246345541,-6.27012080835245,-10.3815233534791
"2017-03-28",6.95382746708452,4.47608603257655,3.9273056289593,1.42551507427317,2.98618686071046,-4.29423556172616,-4.65499088097205,-7.37297039149608,-6.19333596314665,-10.3815233534791
"2017-03-29",6.94694714556551,4.43556740160191,3.97274174046285,1.43270073393405,3.05116698044209,-4.20693112297167,-4.59512085013509,-7.40698176690478,-6.22820005194166,-9.90348755253613
"2017-03-30",6.93384204124529,4.37713971310049,3.95527404742246,1.94304891677428,3.03879176301444,-4.26612982126117,-4.32179738512441,-7.28317626574192,-6.07397696868245,-10.10193849126
"2017-03-31",6.97708542691833,4.31628739295979,3.91282268559871,1.89761985992753,3.02237420450041,-4.20451663487715,-3.86853257435362,-7.26872514720375,-6.0507900131928,-10.0543104422707
"2017-04-01",6.98517917594694,4.22829253473184,3.92592591059714,1.92861865194525,3.06805293513362,-4.03803984601163,-3.82163400570047,-7.31122238442763,-5.94039127692398,-9.8265265114
"2017-04-02",7.00503624278802,4.04427858454862,3.88670519744386,2.04640168760164,3.00270788729042,-4.12980595050026,-2.79427824861087,-7.39388829015776,-5.47672658652208,-10.031320924046
"2017-04-03",7.0421200742302,4.12325590571652,3.79233816248217,2.08815348228186,3.01209762764026,-3.91202300542815,-3.41055099058927,-7.34471105418167,-5.7686410470047,-9.98686916147518
"2017-04-04",7.03284488982096,4.23512048310088,3.79863031807306,2.1150499691472,3.06105173967463,-4.00315193883925,-3.28461506658229,-7.44732337161378,-5.79392602450917,-10.008848068194
"2017-04-05",7.02534273995948,4.30905263471521,3.81330703248899,2.40604380136228,2.97654945413722,-4.04818643024102,-3.33698391334853,-7.34781183185992,-5.76640283663787,-10.008848068194
"2017-04-06",7.07553832865497,4.1976529737538,3.76676599277101,2.32727770558442,2.95854948242628,-4.09853332284356,-3.42145111068942,-7.35404238161056,-5.86960095935114,-9.73797311405855
"2017-04-07",7.07063914188362,4.19252939413083,3.74147190423311,2.23751309625033,2.96475746925456,-4.08186278472004,-3.31541425866773,-7.43200392308027,-5.88999157817735,-9.96536295625422
"2017-04-08",7.0698316105479,4.21582445975981,3.7912103852114,2.29455292129678,3.03639425527288,-3.99328729225911,-3.32843960632834,-7.42191980401364,-5.83617166270195,-9.96536295625422
"2017-04-09",7.07991706632552,4.16976120150686,3.76745955423679,2.16447179086441,3.02916704964023,-3.9112732865376,-3.38080669201442,-7.43878361006565,-5.89797420402064,-9.96536295625422
"2017-04-10",7.07929390841062,4.1159429617746,3.77138067562568,2.18829594659192,3.08328517056185,-3.86891562439421,-3.39328873759411,-7.39714562202806,-5.88243078608386,-9.96536295625422
"2017-04-11",7.09424314464551,4.1031391099036,3.7706898293115,2.18041745901984,3.06152001409199,-3.92202283750648,-3.41270332184836,-7.05278105103239,-5.88458518548089,-9.72116599574217
"2017-04-12",7.09038512158447,4.21950770517611,3.83492595504318,2.37861977927004,3.08007342198774,-3.87506446444261,-3.37156091253385,-7.08091889799133,-5.79721441944875,-9.72116599574217
"2017-04-13",7.06414345374959,4.28455161329005,3.91641335372944,2.3174737054878,3.06712226964066,-3.85677753120217,-3.37019302279947,-7.1013400280548,-5.78934036301785,-9.96536295625422
"2017-04-14",7.06265425019812,4.25943518208769,3.86220231044419,2.34084380511114,3.0248055210397,-3.81326423340488,-3.38791597135624,-7.07145137165293,-5.76736145629907,-9.42106140329184
"2017-04-15",7.06691055774425,4.31762143798155,3.89385903480047,2.37861977927004,3.03061667540749,-3.71637398842333,-3.38271916041638,-7.07027420847991,-5.6884013726179,-9.16155020780675
"2017-04-16",7.0757581441799,4.3220112022639,3.88608962340164,2.37117788445966,3.01847176052348,-3.72496269428702,-3.39734481234667,-7.03786396432916,-5.58947212847879,-8.94797610750869
"2017-04-17",7.08498891422715,4.32598524379026,3.87743156065853,2.34372703632522,3.02334744058696,-3.64459466200363,-3.39159364551946,-7.01757014498934,-5.63940021572693,-9.13337933084005
"2017-04-18",7.09975485232736,4.28812795822982,3.92612312980693,2.33408376005342,3.04737550670583,-3.5635516188401,-3.40571758239391,-7.05741605353654,-5.59780215111897,-9.24079957946089
"2017-04-19",7.09861527929615,4.28054746572403,3.87763857856632,2.26799364822443,3.01504458458636,-3.42657673000155,-3.5008077942283,-7.13340196051447,-5.6340698622449,-9.12416267573513
"2017-04-20",7.11402120101955,4.26899790437588,3.90540112911926,2.33505228313155,3.00766084441926,-3.55851808069524,-3.50709137292613,-7.16135803778106,-5.69343618260206,-9.22039070782968
"2017-04-21",7.10828505542476,4.26098830629683,3.87577387275303,2.41858876875035,3.01012815383772,-3.41212689175488,-3.41793670566645,-7.12591128878531,-5.66475408768872,-9.52505111681588
"2017-04-22",7.11615872677459,4.26577367784963,3.88259419473733,2.56955412384829,3.00171434523154,-3.44295731591039,-3.44923283070071,-7.14855376553507,-5.65327949248309,-9.36116326171077
"2017-04-23",7.09606719105087,4.2325110296051,3.88135759111726,2.63476240533238,2.98163334917449,-3.45964250531117,-3.46484030396811,-7.1821921246839,-5.65327949248309,-9.24079957946089
"2017-04-24",7.13101882309692,4.27944004589878,3.91262282550011,2.70604819843154,2.97348666460667,-3.37558811615574,-3.46145707007489,-7.15365581741896,-5.5622829123825,-9.33817374348607
"2017-04-25",7.14321467793894,4.27763786893635,3.90982058187295,2.7219531062712,2.97807733831527,-3.28512247068713,-3.43126491328455,-7.03445293202809,-5.57065116205302,-9.32687418823213
"2017-04-26",7.15545875115673,4.27011694212029,3.96499489019425,2.69799986524871,2.9637254774189,-2.99699306802141,-3.41741823118971,-7.0856864874748,-5.56358584416292,-9.47170513611059
"2017-04-27",7.18366583823444,4.35888594223224,4.12987256828125,2.68239045432163,3.05447276857659,-3.05813973368261,-3.35767822774866,-7.07027420847991,-5.52898918428304,-9.44606270549725
"2017-04-28",7.18271678702454,4.37563122758502,4.25077834806393,2.66305283517147,3.10682632105958,-3.0233296007461,-3.11282804543024,-7.00647125192129,-5.39240828994763,-9.44606270549725
"2017-04-29",7.18674215756667,4.5533504372583,4.22508038421116,2.75620524298926,3.12500460925813,-3.03574209797369,-2.93995703808658,-6.9402784706877,-5.3041342518696,-9.44606270549725
"2017-04-30",7.20629568576871,4.51688527112052,4.36970098498324,2.75429745226753,3.16631857412952,-2.97659653524552,-2.96409795678073,-6.6862130090349,-5.3308405582536,-9.42106140329184
"2017-05-01",7.25953827684044,4.47869952193414,4.33467293829041,2.76757618041624,3.12544388007565,-2.95549284869449,-2.89833336756686,-6.75503419196447,-5.27109138029445,-9.53884443894822
"2017-05-02",7.2812617742721,4.45713410716069,4.34717635723814,2.76568998054862,3.13723183582769,-2.95980544081191,-2.92047638907522,-6.68701461228424,-5.33208099670085,-9.49802244442796
"2017-05-03",7.3065917997999,4.50069816439138,4.37852049534459,3.04642538786951,3.22684399451738,-2.93829389890673,-2.80527721686331,-6.69749435349894,-5.25967374295583,-9.49802244442796
"2017-05-04",7.33802356267405,4.53044663979215,4.57450477167721,3.15230858059609,3.2577118486534,-2.75827564479268,-2.53939662707368,-6.47532372264416,-5.01645217941782,-9.47170513611059
"2017-05-05",7.34952017181592,4.59522085513442,4.54754107315146,3.26842760369745,3.34814816057234,-2.61828262591886,-2.36925922626204,-6.18747943103394,-4.52110481087042,-9.45880173127468
"2017-05-06",7.36442034378869,4.60276730137178,4.5830268213024,3.33790253128984,3.36660593689254,-2.61181771947627,-2.28483358741839,-5.95493977242561,-3.84698460924892,-9.43348392329039
"2017-05-07",7.37570054124331,4.66607712089161,4.54340115959046,3.41081762503915,3.48981857331568,-2.30932777386144,-1.95359862982107,-5.98429034335998,-3.12392934755925,-9.43348392329039
"2017-05-08",7.45202534996748,4.61611012602643,4.5154642729036,3.36591556751752,3.41674259299762,-2.12968275811658,-1.61841811401488,-6.03145355532435,-3.2218803338885,-9.34960243930969
"2017-05-09",7.47042924306918,4.5358201078533,4.51261620437748,3.51393065164939,3.35550242240003,-2.19146420021121,-1.83211907066847,-6.14182242869654,-3.58823805599609,-9.33817374348607
"2017-05-10",7.48836626013516,4.51655752763149,4.49446206400367,3.46448512089807,3.39584977533556,-2.1948344360011,-1.68165382949962,-6.01986402162968,-3.46171200952815,-9.00332620259186
"2017-05-11",7.52216764620175,4.5167760352255,4.49847544731713,3.42491390827947,3.38472918895485,-2.20811162677329,-1.69753169319321,-6.09994102344407,-3.31861329065601,-8.83190393625594
"2017-05-12",7.45254165267156,4.4636066216663,4.48480882931691,3.31236616795554,3.35620001573142,-2.03994394378575,-1.57954906757523,-6.09682506276581,-3.20137977725145,-8.90285567222822
"2017-05-13",7.49826600802801,4.49256124160544,4.50909971723736,3.36418755602825,3.34885090128995,-2.06308012267264,-1.537684853771,-6.06145791892852,-3.28112363834773,-8.99522899235924
"2017-05-14",7.50047973291388,4.49758497530815,4.50854914738367,3.36349551447814,3.35095616522541,-2.07190203532221,-1.51311460964859,-5.90602106529051,-3.25326025173003,-8.73410619297981
"2017-05-15",7.46073768604136,4.51622967669144,4.52623519789995,3.23356737361119,3.32467624375441,-2.13855480617234,-1.30667020256428,-5.90565389069487,-3.13379965251308,-8.87386813535497
"2017-05-16",7.45844563924308,4.44956845389352,4.49356800940679,3.14974008603334,3.26804686887465,-2.23119509690737,-1.05021934623793,-5.94458096120913,-3.00845283796337,-8.88103662483358
"2017-05-17",7.51702616304792,4.42196824176683,4.49825290364201,3.23474917402449,3.29324090682351,-2.11728464417457,-0.931069400411964,-5.49481898691583,-3.024790401154,-8.72176035715751
"2017-05-18",7.54361756711582,4.49680516130997,4.57378271274646,3.34497970166393,3.41213732170049,-1.53743823259616,-1.00821689393073,-5.4940889710664,-3.07326147606323,-8.31425234741955
"2017-05-19",7.59473850132418,4.59491780952374,4.86391251454216,3.32143241319329,3.46166512842925,-1.547106512698,-1.11534856203643,-5.01826432126075,-3.00422826247526,-7.89393213832046
"2017-05-20",7.64239462944464,4.61284069229231,4.84040039843745,3.31454957493648,3.55820113047182,-1.49158821233317,-1.04516441704998,-4.79645176415356,-2.92084746036228,-7.90742761979534
"2017-05-21",7.62129314918982,4.62526688768721,5.06221521406944,3.26956893918372,3.54500908369423,-1.41041903501798,-1.09004608359206,-4.54031921366848,-2.79945850314203,-6.93409925432174
"2017-05-22",7.68404804062875,4.7935566473443,5.16054843680314,3.23396146228624,3.58823004596401,-1.34938786215734,-1.14584856075342,-4.72530598722807,-2.97587082445844,-7.00536810784914
"2017-05-23",7.74950348275835,4.92776080292806,5.20373192405817,3.46916750810142,4.01854284880582,-1.32764816568716,-1.12896428540525,-4.63521710734039,-2.89137225822975,-6.709724428483
"2017-05-24",7.80124400993285,4.97417875708564,5.24728719543526,3.53950899745967,3.8150714793517,-1.34107246039898,-1.21776751534813,-4.69400139969471,-2.96881774101311,-6.47857364425666
"2017-05-25",7.74282727860352,4.78440364618281,5.16163816763278,3.39785848039664,3.69187496309373,-1.57631266200227,-1.40215955030947,-4.68518789397412,-3.21835096263249,-6.76538803769521
"2017-05-26",7.69731203478971,4.72685670424469,5.07767069543241,3.16758253048065,3.65609796458956,-1.7003587395569,-1.30265934429133,-4.94428591355472,-3.19259910178998,-6.88208753223356
"2017-05-27",7.62015101179841,4.59713801429083,5.06107489085433,3.16716138918152,3.50885525636867,-1.61525479775567,-1.54858272896375,-5.00579701745601,-3.41052070912304,-7.08927715560553
"2017-05-28",7.67591716334753,4.68342668395386,5.13879394603006,3.18717873812495,3.60658421138711,-1.56961161345417,-1.47161698304121,-4.99999213399778,-3.34206092543858,-6.97496402867559
"2017-05-29",7.72117572533338,4.76439369153607,5.27253791356055,3.22724074119983,3.71868094535073,-1.56677601158007,-1.46071622868747,-4.82096579963976,-3.29564888367411,-7.0265388149721
"2017-05-30",7.6850000121323,4.79686434902871,5.44634936536712,3.18387021566939,3.68361562443884,-1.68178282430776,-1.58316605969527,-4.85401623465467,-3.47347779405179,-7.20616131479689
"2017-05-31",7.73473818085393,4.91243427316759,5.4409881177122,3.23080439573347,3.73361378545411,-1.5991658511635,-1.40002824057453,-4.89605738938882,-3.37339740680448,-7.05047158118373
"2017-06-01",7.78650197129992,4.91324294808761,5.40375787900603,3.3603753871419,3.77734810210154,-1.46709235394946,-1.09764175978367,-4.76863073514113,-3.14495179820284,-6.74648713138602
